Seconds,Nanoseconds,Temp_C,Power_W,Throttled_Hex,RSS_KB,CPU_MHz,Reconnect_Count
1783820813,975403248,37.3,2.04,0x0,9264,1500,0
1783820819,15733341,37.3,2.05,0x0,9264,1500,0
1783820824,56207368,37.3,2.05,0x0,9264,1500,0
1783820829,96693181,37.3,2.08,0x0,9264,1500,0
1783820834,137260802,37.3,2.04,0x0,9264,1500,0
1783820839,177590156,37.3,2.08,0x0,9264,1500,0
1783820844,217970412,38.4,2.04,0x0,9264,1500,0
1783820849,258233144,37.3,2.05,0x0,9264,1500,0
1783820854,298696392,37.8,2.03,0x0,9264,1500,0
1783820859,339034471,37.8,2.06,0x0,9264,1500,0
1783820864,379439530,37.3,2.10,0x0,9264,1500,0
1783820869,419703033,38.9,2.04,0x0,9264,1500,0
1783820874,459924074,37.8,2.05,0x0,9264,1500,0
1783820879,500194507,38.4,2.07,0x0,9264,1500,0
1783820884,540430646,37.3,2.06,0x0,9264,1500,0
1783820889,580725845,37.3,2.06,0x0,9264,1500,0
1783820894,621090882,37.3,2.04,0x0,9264,1500,0
1783820899,661318629,37.8,2.42,0x0,9264,1500,0
1783820904,701682809,37.3,2.07,0x0,9264,1500,0
1783820909,741929646,37.3,2.06,0x0,9264,1500,0
1783820914,782209344,37.3,2.03,0x0,9264,1500,0
1783820919,822576664,37.3,2.06,0x0,9264,1500,0
1783820924,862869420,37.8,2.23,0x0,9264,1500,0
1783820929,903211319,36.7,2.05,0x0,9264,1500,0
1783820934,943520119,38.4,2.05,0x0,9264,1500,0
1783820939,983809416,37.3,2.07,0x0,9264,1500,0
1783820945,28161519,36.7,2.04,0x0,9264,1500,0
1783820950,68560457,38.9,2.06,0x0,9264,1500,0
1783820955,108911227,37.3,2.08,0x0,9264,1500,0
1783820960,149254516,37.3,2.03,0x0,9264,1500,0
1783820965,189495638,37.8,2.06,0x0,9264,1500,0
1783820970,229690224,36.7,2.09,0x0,9264,1500,0
1783820975,269926905,36.2,2.03,0x0,9264,1500,0
1783820980,310211644,37.8,2.03,0x0,9264,1500,0
1783820985,350494850,38.4,2.05,0x0,9264,1500,0
1783820990,390789006,37.3,2.05,0x0,9264,1500,0
1783820995,431120334,36.7,2.03,0x0,9264,1500,0
1783821000,471567297,38.9,2.08,0x0,9264,1500,0
1783821005,512041139,37.3,2.02,0x0,9264,1500,0
1783821010,552414007,36.7,2.04,0x0,9264,1500,0
1783821015,593688105,36.7,2.12,0x0,9264,1500,0
1783821020,633900140,37.3,2.05,0x0,9264,1500,0
1783821025,674446130,37.8,2.05,0x0,9264,1500,0
1783821030,714724651,37.8,2.05,0x0,9264,1500,0
1783821035,755073090,38.4,2.04,0x0,9264,1500,0
1783821040,795413006,37.8,2.04,0x0,9264,1500,0
1783821045,835892602,38.4,2.03,0x0,9264,1500,0
1783821050,876224527,37.3,2.04,0x0,9264,1500,0
1783821055,916543005,38.4,2.06,0x0,9264,1500,0
1783821060,956911203,37.8,2.07,0x0,9264,1500,0
1783821065,997208159,36.2,2.33,0x0,9264,1500,0
1783821071,37638353,38.4,2.05,0x0,9264,1500,0
1783821076,78156104,38.4,2.05,0x0,9264,1500,0
1783821081,118619187,37.3,2.04,0x0,9264,1500,0
1783821086,158886569,37.3,2.06,0x0,9264,1500,0
1783821091,199231990,37.3,2.05,0x0,9264,1500,0
1783821096,239480691,37.3,2.07,0x0,9264,1500,0
1783821101,279887877,37.8,2.04,0x0,9264,1500,0
1783821106,320198104,37.8,2.08,0x0,9264,1500,0
1783821111,360529022,37.3,2.04,0x0,9264,1500,0
1783821116,400773018,37.3,2.09,0x0,9264,1500,0
1783821121,441115577,37.8,2.22,0x0,9264,1500,0
1783821126,481525030,37.3,2.10,0x0,9264,1500,0
1783821131,521810973,37.8,2.04,0x0,9264,1500,0
1783821136,562223146,36.7,2.04,0x0,9264,1500,0
1783821141,602628217,38.4,2.05,0x0,9264,1500,0
1783821146,642886556,37.3,2.02,0x0,9264,1500,0
1783821151,683550998,37.3,2.06,0x0,9264,1500,0
1783821156,723940765,37.3,2.05,0x0,9264,1500,0
1783821161,764365247,37.3,2.07,0x0,9264,1500,0
1783821166,804717778,37.3,2.06,0x0,9264,1500,0
1783821171,845146266,36.7,2.06,0x0,9264,1500,0
1783821176,885472990,38.4,2.05,0x0,9264,1500,0
1783821181,925776134,38.9,2.03,0x0,9264,1500,0
1783821186,965996978,37.3,2.05,0x0,9264,1500,0
1783821192,6490615,38.4,2.04,0x0,9264,1500,0
1783821197,46928600,37.3,2.03,0x0,9264,1500,0
1783821202,87203249,37.3,2.04,0x0,9264,1500,0
1783821207,127669304,37.8,2.04,0x0,9264,1500,0
1783821212,168095543,37.3,2.06,0x0,9264,1500,0
1783821217,208428392,37.3,2.08,0x0,9264,1500,0
1783821222,248755259,38.4,2.07,0x0,9264,1500,0
1783821227,289229034,37.3,2.08,0x0,9264,1500,0
1783821232,329652976,37.8,2.04,0x0,9264,1500,0
1783821237,370025976,37.3,2.10,0x0,9264,1500,0
1783821242,410415218,36.7,2.04,0x0,9264,1500,0
1783821247,450820777,36.7,2.04,0x0,9264,1500,0
1783821252,491206895,38.4,2.05,0x0,9264,1500,0
1783821257,531494664,37.8,2.04,0x0,9264,1500,0
1783821262,571886400,37.3,2.25,0x0,9264,1500,0
1783821267,612253289,36.7,2.06,0x0,9264,1500,0
1783821272,652709942,37.3,2.05,0x0,9264,1500,0
1783821277,693135989,38.4,2.08,0x0,9264,1500,0
1783821282,733533006,37.8,2.06,0x0,9264,1500,0
1783821287,773754140,36.7,2.06,0x0,9264,1500,0
1783821292,814116800,38.4,2.08,0x0,9264,1500,0
1783821297,854524226,37.3,2.07,0x0,9264,1500,0
1783821302,894817604,37.8,2.04,0x0,9264,1500,0
1783821307,935279880,37.8,2.03,0x0,9264,1500,0
1783821312,975737072,38.9,2.04,0x0,9264,1500,0
1783821318,16444902,37.8,2.05,0x0,9264,1500,0
1783821323,56745464,37.8,2.04,0x0,9264,1500,0
1783821328,97189926,37.3,2.03,0x0,9264,1500,0
1783821333,137568213,38.4,2.32,0x0,9264,1500,0
1783821338,177966845,37.8,2.04,0x0,9264,1500,0
1783821343,218309488,37.3,2.07,0x0,9264,1500,0
1783821348,258626847,37.8,2.41,0x0,9264,1500,0
1783821353,298956440,38.4,2.10,0x0,9264,1500,0
1783821358,339324120,36.7,2.06,0x0,9264,1500,0
1783821363,379563017,38.4,2.04,0x0,9264,1500,0
1783821368,419789095,37.3,2.02,0x0,9264,1500,0
1783821373,459997816,38.4,2.04,0x0,9264,1500,0
1783821378,500324959,37.8,2.04,0x0,9264,1500,0
1783821383,540644228,37.3,2.04,0x0,9264,1500,0
1783821388,581107753,36.7,2.07,0x0,9264,1500,0
1783821393,621622256,37.3,2.04,0x0,9264,1500,0
1783821398,661989368,37.8,2.05,0x0,9264,1500,0
1783821403,702479922,36.7,2.04,0x0,9264,1500,0
1783821408,742682919,37.3,2.07,0x0,9264,1500,0
1783821413,783153044,36.7,2.04,0x0,9264,1500,0
1783821418,823549187,36.7,2.06,0x0,9264,1500,0
1783821423,863838589,37.8,2.04,0x0,9264,1500,0
1783821428,904188157,36.7,2.04,0x0,9264,1500,0
1783821433,944551577,37.3,2.04,0x0,9264,1500,0
1783821438,984886516,36.7,2.06,0x0,9264,1500,0
1783821444,25229048,37.3,2.09,0x0,9264,1500,0
1783821449,65629896,37.8,2.11,0x0,9264,1500,0
1783821454,106043672,37.8,2.05,0x0,9264,1500,0
1783821459,146334710,37.3,2.23,0x0,9264,1500,0
1783821464,186701304,37.8,2.06,0x0,9264,1500,0
1783821469,227060957,36.7,2.04,0x0,9264,1500,0
1783821474,271426345,37.8,2.04,0x0,9264,1500,0
1783821479,315868865,37.3,2.05,0x0,9264,1500,0
1783821484,356121195,37.3,2.04,0x0,9264,1500,0
1783821489,396562028,37.3,2.06,0x0,9264,1500,0
1783821494,436926495,36.7,2.06,0x0,9264,1500,0
1783821499,477444152,38.4,2.06,0x0,9264,1500,0
1783821504,517708981,37.3,2.03,0x0,9264,1500,0
1783821509,558094481,37.3,2.09,0x0,9264,1500,0
1783821514,598449894,37.3,2.10,0x0,9264,1500,0
1783821519,638846980,37.8,2.06,0x0,9264,1500,0
1783821524,679303943,38.4,2.03,0x0,9264,1500,0
1783821529,719767800,37.8,2.09,0x0,9264,1500,0
1783821534,760171942,37.8,2.04,0x0,9264,1500,0
1783821539,800468018,38.4,2.05,0x0,9264,1500,0
1783821544,844765072,36.7,2.04,0x0,9264,1500,0
1783821549,885191033,38.9,2.05,0x0,9264,1500,0
1783821554,925731390,38.4,2.06,0x0,9264,1500,0
1783821559,966090940,37.8,2.41,0x0,9264,1500,0
1783821565,6445296,37.3,2.03,0x0,9264,1500,0
1783821570,46801253,37.3,2.06,0x0,9264,1500,0
1783821575,87145737,38.4,2.05,0x0,9264,1500,0
1783821580,127484268,36.7,2.04,0x0,9264,1500,0
1783821585,167827438,36.7,2.05,0x0,9264,1500,0
1783821590,208295154,36.7,2.10,0x0,9264,1500,0
1783821595,248636029,36.7,2.05,0x0,9264,1500,0
1783821600,288930341,37.3,2.25,0x0,9264,1500,0
1783821605,329194237,36.7,2.06,0x0,9264,1500,0
1783821610,369520867,37.3,2.04,0x0,9264,1500,0
1783821615,413883627,38.4,2.03,0x0,9264,1500,0
1783821620,458170806,37.3,2.06,0x0,9264,1500,0
1783821625,498710172,37.3,2.07,0x0,9264,1500,0
1783821630,538989181,37.3,2.05,0x0,9264,1500,0
1783821635,579339387,36.7,2.07,0x0,9264,1500,0
1783821640,619628661,37.3,2.08,0x0,9264,1500,0
1783821645,660048337,37.8,2.05,0x0,9264,1500,0
1783821650,800518792,37.8,2.05,0x0,9264,1500,0
1783821655,840788123,38.4,2.05,0x0,9264,1500,0
1783821660,981362381,37.8,2.06,0x0,9264,1500,0
1783821666,21697071,37.3,2.28,0x0,9264,1500,0
1783821671,162434633,37.8,2.06,0x0,9264,1500,0
1783821676,202816647,37.3,2.08,0x0,9264,1500,0
1783821681,343268143,37.8,2.02,0x0,9264,1500,0
1783821686,383564575,36.7,2.26,0x0,9264,1500,0
1783821691,524391487,37.8,2.06,0x0,9264,1500,0
1783821696,564681726,36.2,2.06,0x0,9264,1500,0
1783821701,705323704,36.7,2.06,0x0,9264,1500,0
1783821706,745601343,37.8,2.06,0x0,9264,1500,0
1783821711,886386092,37.3,2.06,0x0,9264,1500,0
1783821716,926672429,37.3,2.05,0x0,9264,1500,0
1783821721,967157707,36.7,2.28,0x0,9264,1500,0
1783821727,7496446,38.4,2.02,0x0,9264,1500,0
1783821732,47741369,38.4,2.04,0x0,9264,1500,0
1783821737,88002826,37.8,2.08,0x0,9264,1500,0
1783821742,231164090,38.4,2.04,0x0,9264,1500,0
1783821747,271507118,36.7,2.05,0x0,9264,1500,0
1783821752,412099273,37.8,2.03,0x0,9264,1500,0
1783821757,452351872,36.7,2.05,0x0,9264,1500,0
1783821762,593107098,38.9,2.06,0x0,9264,1500,0
1783821767,633443121,37.8,2.06,0x0,9264,1500,0
1783821772,774014326,37.3,2.05,0x0,9264,1500,0
1783821777,814257515,37.8,2.07,0x0,9264,1500,0
1783821782,954934089,37.8,2.05,0x0,9264,1500,0
1783821787,995293314,36.2,2.08,0x0,9264,1500,0
1783821793,135950295,37.3,2.05,0x0,9264,1500,0
1783821798,176176724,38.9,2.06,0x0,9264,1500,0
1783821803,316852723,37.3,2.12,0x0,9264,1500,0
1783821808,357378634,37.8,2.05,0x0,9264,1500,0
1783821813,497998208,37.3,2.25,0x0,9264,1500,0
1783821818,538383769,38.4,2.03,0x0,9264,1500,0
1783821823,578759147,36.7,2.04,0x0,9264,1500,0
1783821828,619177785,37.3,2.05,0x0,9264,1500,0
1783821833,659468666,37.8,2.04,0x0,9264,1500,0
1783821838,699821456,37.8,2.07,0x0,9264,1500,0
1783821843,740073193,38.4,2.03,0x0,9264,1500,0
1783821848,780320024,37.3,2.08,0x0,9264,1500,0
1783821853,820650580,37.3,2.03,0x0,9264,1500,0
1783821858,861029915,37.3,2.04,0x0,9264,1500,0
1783821863,901340698,38.4,2.06,0x0,9264,1500,0
1783821868,941769280,36.2,2.07,0x0,9264,1500,0
1783821873,982064439,37.8,2.08,0x0,9264,1500,0
1783821879,22374231,37.3,2.05,0x0,9264,1500,0
1783821884,62683396,37.3,2.07,0x0,9264,1500,0
1783821889,103016824,38.4,2.09,0x0,9264,1500,0
1783821894,143498495,37.3,2.04,0x0,9264,1500,0
1783821899,183879412,36.7,2.08,0x0,9264,1500,0
1783821904,224180147,37.3,2.03,0x0,9264,1500,0
1783821909,264645552,37.8,2.07,0x0,9264,1500,0
1783821914,305053147,36.7,2.04,0x0,9264,1500,0
1783821919,345451431,37.8,2.04,0x0,9264,1500,0
1783821924,385843312,36.7,2.06,0x0,9264,1500,0
1783821929,426310735,37.3,2.03,0x0,9264,1500,0
1783821934,466739533,37.8,2.08,0x0,9264,1500,0
1783821939,507107113,37.3,2.05,0x0,9264,1500,0
1783821944,547518309,37.8,2.06,0x0,9264,1500,0
1783821949,587963066,37.8,2.05,0x0,9264,1500,0
1783821954,628334273,36.7,2.31,0x0,9264,1500,0
1783821959,668659207,37.8,2.04,0x0,9264,1500,0
1783821964,709094906,36.7,2.07,0x0,9264,1500,0
1783821969,749556425,37.3,2.05,0x0,9264,1500,0
1783821974,789828172,37.8,2.05,0x0,9264,1500,0
1783821979,830223036,38.4,2.05,0x0,9264,1500,0
1783821984,870656129,37.3,2.04,0x0,9264,1500,0
1783821989,910921375,37.3,2.00,0x0,9264,1500,0
1783821994,951315665,38.4,2.05,0x0,9264,1500,0
1783821999,991553591,37.3,2.06,0x0,9264,1500,0
1783822005,31890635,38.4,2.04,0x0,9264,1500,0
1783822010,72174536,36.7,2.08,0x0,9264,1500,0
1783822015,112462760,36.7,2.03,0x0,9264,1500,0
1783822020,152634675,37.3,2.03,0x0,9264,1500,0
1783822025,193048912,37.3,2.04,0x0,9264,1500,0
1783822030,233362563,37.3,2.05,0x0,9264,1500,0
1783822035,273776759,37.3,2.04,0x0,9264,1500,0
1783822040,314190536,38.4,2.04,0x0,9264,1500,0
1783822045,354616171,37.3,2.06,0x0,9264,1500,0
1783822050,394890185,38.4,2.06,0x0,9264,1500,0
1783822055,435264299,37.3,2.07,0x0,9264,1500,0
1783822060,475663217,37.8,2.06,0x0,9264,1500,0
1783822065,515977958,38.9,2.04,0x0,9264,1500,0
1783822070,556462113,38.4,2.04,0x0,9264,1500,0
1783822075,596722055,37.3,2.04,0x0,9264,1500,0
1783822080,637034653,37.8,2.04,0x0,9264,1500,0
1783822085,677281074,37.8,2.03,0x0,9264,1500,0
1783822090,717553152,37.8,2.08,0x0,9264,1500,0
1783822095,757841534,38.4,2.06,0x0,9264,1500,0
1783822100,798145610,38.9,2.06,0x0,9264,1500,0
1783822105,838451380,37.8,2.06,0x0,9264,1500,0
1783822110,878746195,36.7,2.07,0x0,9264,1500,0
1783822115,919110538,36.7,2.07,0x0,9264,1500,0
1783822120,959417760,37.3,2.09,0x0,9264,1500,0
1783822125,999757768,37.3,2.05,0x0,9264,1500,0
1783822131,40053323,38.9,2.07,0x0,9264,1500,0
1783822136,80301517,37.8,2.05,0x0,9264,1500,0
1783822141,120825312,36.7,2.11,0x0,9264,1500,0
1783822146,161424967,37.3,2.11,0x0,9264,1500,0
1783822151,201826078,38.4,2.25,0x0,9264,1500,0
1783822156,242303290,37.3,2.05,0x0,9264,1500,0
1783822161,282589549,38.4,2.06,0x0,9264,1500,0
1783822166,322898281,37.3,2.06,0x0,9264,1500,0
1783822171,363343504,37.8,2.04,0x0,9264,1500,0
1783822176,403609534,37.3,2.04,0x0,9264,1500,0
1783822181,443922906,36.7,2.01,0x0,9280,1500,0
1783822186,484046512,37.8,2.04,0x0,9280,1500,0
1783822191,524397053,37.8,2.03,0x0,9280,1500,0
1783822196,564647493,37.3,2.06,0x0,9280,1500,0
1783822201,604954129,38.4,2.04,0x0,9280,1500,0
1783822206,645402163,38.4,2.04,0x0,9280,1500,0
1783822211,685707523,37.8,2.05,0x0,9280,1500,0
1783822216,726035449,38.4,2.06,0x0,9280,1500,0
1783822221,766353238,37.3,2.06,0x0,9280,1500,0
1783822226,806704074,38.9,2.03,0x0,9280,1500,0
1783822231,846989811,37.3,2.05,0x0,9280,1500,0
1783822236,887350687,37.3,2.05,0x0,9280,1500,0
1783822241,927583445,37.8,2.08,0x0,9280,1500,0
1783822246,968012343,36.7,2.07,0x0,9280,1500,0
1783822252,8398734,37.3,2.07,0x0,9280,1500,0
1783822257,48779062,36.7,2.06,0x0,9280,1500,0
1783822262,89335826,37.3,2.08,0x0,9280,1500,0
1783822267,129622640,38.4,2.12,0x0,9280,1500,0
1783822272,170075038,36.7,2.05,0x0,9280,1500,0
1783822277,210558615,37.3,2.02,0x0,9280,1500,0
1783822282,251050314,36.7,2.04,0x0,9280,1500,0
1783822287,291505636,38.9,2.07,0x0,9280,1500,0
1783822292,331832081,37.8,2.27,0x0,9280,1500,0
1783822297,372160519,37.8,2.05,0x0,9280,1500,0
1783822302,412442710,37.3,2.04,0x0,9280,1500,0
1783822307,452790375,37.3,2.04,0x0,9280,1500,0
1783822312,493213070,37.3,2.08,0x0,9280,1500,0
1783822317,533440853,37.3,2.09,0x0,9280,1500,0
1783822322,573766313,36.7,2.05,0x0,9280,1500,0
1783822327,614135638,38.4,2.05,0x0,9280,1500,0
1783822332,654456085,37.3,2.05,0x0,9280,1500,0
1783822337,694750120,37.8,2.10,0x0,9280,1500,0
1783822342,735167295,37.3,2.04,0x0,9280,1500,0
1783822347,775492373,37.3,2.27,0x0,9280,1500,0
1783822352,815801592,37.3,2.04,0x0,9280,1500,0
1783822357,856141731,38.4,2.06,0x0,9280,1500,0
1783822362,896483105,38.9,2.07,0x0,9280,1500,0
1783822367,936769399,37.8,2.05,0x0,9280,1500,0
1783822372,977035501,37.8,2.06,0x0,9280,1500,0
1783822378,17454098,37.3,2.03,0x0,9280,1500,0
1783822383,57909337,36.7,2.04,0x0,9280,1500,0
1783822388,98310885,36.7,2.05,0x0,9280,1500,0
1783822393,138590947,38.4,2.03,0x0,9280,1500,0
1783822398,178852058,37.3,2.07,0x0,9280,1500,0
1783822403,219211330,38.9,2.05,0x0,9280,1500,0
1783822408,259556153,37.3,2.04,0x0,9280,1500,0
1783822413,299924470,38.4,2.06,0x0,9280,1500,0
1783822418,340290300,37.3,2.04,0x0,9280,1500,0
1783822423,380622606,37.3,2.05,0x0,9280,1500,0
1783822428,421072888,36.7,2.04,0x0,9280,1500,0
1783822433,461359628,37.8,2.17,0x0,9280,1500,0
1783822438,501673067,38.4,2.07,0x0,9280,1500,0
1783822443,542065667,37.3,2.05,0x0,9280,1500,0
1783822448,582439132,37.8,2.04,0x0,9280,1500,0
1783822453,622831685,38.4,2.07,0x0,9280,1500,0
1783822458,663098215,38.4,2.06,0x0,9280,1500,0
1783822463,703741628,37.3,2.04,0x0,9280,1500,0
1783822468,744090333,37.3,2.07,0x0,9280,1500,0
1783822473,784456033,37.3,2.07,0x0,9280,1500,0
1783822478,824761858,38.4,2.03,0x0,9280,1500,0
1783822483,865057659,38.4,2.05,0x0,9280,1500,0
1783822488,905407549,37.3,2.28,0x0,9280,1500,0
1783822493,945755119,36.7,2.08,0x0,9280,1500,0
1783822498,986126555,37.3,2.08,0x0,9280,1500,0
1783822504,26464283,37.8,2.01,0x0,9280,1500,0
1783822509,70962123,38.9,2.15,0x0,9280,1500,0
1783822514,115445034,37.8,2.09,0x0,9280,1500,0
1783822519,155858716,38.4,2.04,0x0,9280,1500,0
1783822524,196184227,37.3,2.10,0x0,9280,1500,0
1783822529,236402182,37.3,2.09,0x0,9280,1500,0
1783822534,276658322,37.3,2.04,0x0,9280,1500,0
1783822539,317051495,37.3,2.06,0x0,9280,1500,0
1783822544,357334314,37.8,2.04,0x0,9280,1500,0
1783822549,397596608,37.8,2.00,0x0,9280,1500,0
1783822554,437768859,37.8,2.02,0x0,9280,1500,0
1783822559,478003139,37.3,2.06,0x0,9280,1500,0
1783822564,518273002,38.4,2.05,0x0,9280,1500,0
1783822569,558445114,37.3,2.04,0x0,9280,1500,0
1783822574,598689306,37.8,2.05,0x0,9280,1500,0
1783822579,638957280,37.3,2.06,0x0,9280,1500,0
1783822584,679223647,36.7,2.05,0x0,9280,1500,0
1783822589,723476548,37.3,2.04,0x0,9280,1500,0
1783822594,763701567,37.3,2.08,0x0,9280,1500,0
1783822599,803973326,37.3,2.08,0x0,9280,1500,0
1783822604,844202565,38.4,2.07,0x0,9280,1500,0
1783822609,884446098,36.7,2.10,0x0,9280,1500,0
1783822614,925048588,37.3,2.04,0x0,9280,1500,0
1783822619,965502314,38.4,2.34,0x0,9280,1500,0
1783822625,5991496,37.8,2.06,0x0,9280,1500,0
1783822630,46294598,37.8,2.09,0x0,9280,1500,0
1783822635,86667487,36.7,2.04,0x0,9280,1500,0
1783822640,127040385,37.8,2.06,0x0,9280,1500,0
1783822645,167517141,37.3,2.03,0x0,9280,1500,0
1783822650,207865960,36.7,2.04,0x0,9280,1500,0
1783822655,248166543,37.3,2.04,0x0,9280,1500,0
1783822660,288503796,37.3,2.05,0x0,9280,1500,0
1783822665,328779386,37.8,2.05,0x0,9280,1500,0
1783822670,373045140,37.3,2.05,0x0,9280,1500,0
1783822675,417396747,38.4,2.05,0x0,9280,1500,0
1783822680,457717227,36.7,2.11,0x0,9280,1500,0
1783822685,497993132,37.8,2.94,0x0,9280,1500,0
1783822690,538229849,36.7,2.07,0x0,9280,1500,0
1783822695,679247081,36.7,2.04,0x0,9280,1500,0
1783822700,719482662,38.4,2.07,0x0,9280,1500,0
1783822705,860218150,37.3,2.07,0x0,9280,1500,0
1783822710,900595534,36.7,2.04,0x0,9280,1500,0
1783822716,41388902,37.3,2.05,0x0,9280,1500,0
1783822721,81874734,37.3,2.06,0x0,9280,1500,0
1783822726,122228482,38.4,2.05,0x0,9280,1500,0
1783822731,162556442,37.8,2.06,0x0,9280,1500,0
1783822736,203044796,37.8,2.05,0x0,9280,1500,0
1783822741,243416249,37.3,2.03,0x0,9280,1500,0
1783822746,283792836,37.3,2.07,0x0,9280,1500,0
1783822751,324191927,37.3,2.06,0x0,9280,1500,0
1783822756,466298706,37.3,2.03,0x0,9280,1500,0
1783822761,506620470,36.7,2.05,0x0,9280,1500,0
1783822766,647069582,36.7,2.13,0x0,9280,1500,0
1783822771,687383200,38.4,2.06,0x0,9280,1500,0
1783822776,828208702,37.3,2.26,0x0,9280,1500,0
1783822781,868522560,38.9,2.05,0x0,9280,1500,0
1783822786,908883823,36.7,2.07,0x0,9280,1500,0
1783822791,949392544,37.8,2.09,0x0,9280,1500,0
1783822796,989791854,37.3,2.06,0x0,9280,1500,0
1783822802,30053621,36.2,2.03,0x0,9280,1500,0
1783822807,70396327,37.8,2.07,0x0,9280,1500,0
1783822812,110709433,37.8,2.08,0x0,9280,1500,0
1783822817,150958069,37.8,2.04,0x0,9280,1500,0
1783822822,191246733,37.3,2.06,0x0,9280,1500,0
1783822827,231537202,37.3,2.07,0x0,9280,1500,0
1783822832,271961974,37.8,2.06,0x0,9280,1500,0
1783822837,312435328,37.8,2.08,0x0,9280,1500,0
1783822842,352694671,36.7,2.05,0x0,9280,1500,0
1783822847,393036148,38.4,2.06,0x0,9280,1500,0
1783822852,433314927,37.8,2.04,0x0,9280,1500,0
1783822857,473638951,37.8,2.08,0x0,9280,1500,0
1783822862,513894182,38.4,2.03,0x0,9280,1500,0
1783822867,554204749,37.3,2.05,0x0,9280,1500,0
1783822872,594601317,38.4,2.02,0x0,9280,1500,0
1783822877,634890368,37.8,2.37,0x0,9280,1500,0
1783822882,675329919,37.8,2.08,0x0,9280,1500,0
1783822887,715609304,36.7,2.06,0x0,9280,1500,0
1783822892,755958724,37.3,2.03,0x0,9280,1500,0
1783822897,796304736,37.3,2.03,0x0,9280,1500,0
1783822902,836580930,37.3,2.03,0x0,9280,1500,0
1783822907,876943898,37.3,2.03,0x0,9280,1500,0
1783822912,917291029,38.4,2.05,0x0,9280,1500,0
1783822917,957709044,37.3,2.28,0x0,9280,1500,0
1783822922,998034629,37.8,2.03,0x0,9280,1500,0
1783822928,38337633,38.4,2.02,0x0,9280,1500,0
1783822933,78629798,36.7,2.05,0x0,9280,1500,0
1783822938,118815437,37.3,2.08,0x0,9280,1500,0
1783822943,159178642,36.7,2.09,0x0,9280,1500,0
1783822948,199494098,36.7,2.07,0x0,9280,1500,0
1783822953,239752507,37.3,2.03,0x0,9280,1500,0
1783822958,280074499,36.7,2.06,0x0,9280,1500,0
1783822963,320295703,37.8,2.06,0x0,9280,1500,0
1783822968,360439063,38.4,2.04,0x0,9280,1500,0
1783822973,400798448,36.7,2.27,0x0,9280,1500,0
1783822978,441042839,37.3,2.07,0x0,9280,1500,0
1783822983,481332291,36.7,2.11,0x0,9280,1500,0
1783822988,521696007,37.3,2.06,0x0,9280,1500,0
1783822993,562057301,37.3,2.05,0x0,9280,1500,0
1783822998,602327266,37.3,2.06,0x0,9280,1500,0
1783823003,642607939,38.4,2.04,0x0,9280,1500,0
1783823008,682824780,38.4,2.07,0x0,9280,1500,0
1783823013,723123346,37.3,2.04,0x0,9280,1500,0
1783823018,763438302,37.3,2.03,0x0,9280,1500,0
1783823023,803689463,36.7,2.04,0x0,9280,1500,0
1783823028,843951013,37.3,2.03,0x0,9280,1500,0
1783823033,884082730,37.8,2.05,0x0,9280,1500,0
1783823038,924266705,37.8,2.02,0x0,9280,1500,0
1783823043,964433569,36.7,2.06,0x0,9280,1500,0
1783823049,4748133,37.3,2.06,0x0,9280,1500,0
1783823054,44982659,38.4,2.05,0x0,9280,1500,0
1783823059,85163015,38.4,2.03,0x0,9280,1500,0
1783823064,125687403,37.3,2.03,0x0,9280,1500,0
1783823069,166116474,37.8,2.04,0x0,9280,1500,0
1783823074,206459262,38.4,2.02,0x0,9280,1500,0
1783823079,246611435,36.7,2.07,0x0,9280,1500,0
1783823084,286881010,36.7,2.07,0x0,9280,1500,0
1783823089,327080635,36.7,2.10,0x0,9280,1500,0
1783823094,367442216,36.7,2.05,0x0,9280,1500,0
1783823099,407792123,38.4,2.06,0x0,9280,1500,0
1783823104,448158949,37.3,2.04,0x0,9280,1500,0
1783823109,488425045,37.8,2.06,0x0,9280,1500,0
1783823114,528665985,37.8,2.24,0x0,9280,1500,0
1783823119,569080323,37.3,2.05,0x0,9280,1500,0
1783823124,609511041,37.8,2.06,0x0,9280,1500,0
1783823129,649805620,37.8,2.06,0x0,9280,1500,0
1783823134,690052708,38.4,2.07,0x0,9280,1500,0
1783823139,730405358,37.3,2.09,0x0,9280,1500,0
1783823144,770917701,37.3,2.08,0x0,9280,1500,0
1783823149,811462514,37.3,2.09,0x0,9280,1500,0
1783823154,851777501,37.3,2.10,0x0,9280,1500,0
1783823159,892129383,38.4,2.05,0x0,9280,1500,0
1783823164,932387401,38.4,2.05,0x0,9280,1500,0
1783823169,972781035,37.8,2.04,0x0,9280,1500,0
1783823175,13211136,37.8,2.02,0x0,9280,1500,0
1783823180,53490040,37.3,2.05,0x0,9280,1500,0
1783823185,93874039,38.4,2.05,0x0,9280,1500,0
1783823190,134177765,37.3,2.06,0x0,9280,1500,0
1783823195,174515457,37.3,2.07,0x0,9280,1500,0
1783823200,214792893,37.3,2.04,0x0,9280,1500,0
1783823205,255054943,37.3,2.02,0x0,9280,1500,0
1783823210,295373051,36.7,2.07,0x0,9280,1500,0
1783823215,335781178,37.3,2.04,0x0,9280,1500,0
1783823220,376000122,38.4,2.05,0x0,9280,1500,0
1783823225,416355567,37.8,2.05,0x0,9280,1500,0
1783823230,456762679,37.3,2.02,0x0,9280,1500,0
